site,setting,plot_type,date,species,cvr,median_height,max_height,reproduction,n_inds,n_leaf,w_weight,d_weight,n_leaf_image,area_sum,leaf_area,SLA,LDMC
MI1069,mikkuna,b,2020-07-27,Vaccinium myrtillus,13,6,9,NA,3,6,0.0374,0.0157,6,2.655,0.44249999999999995,169.10828025477707,0.41978609625668445
MI1069,mikkuna,b,2020-07-27,Vaccinium vitis-idaea,5,2,3,NA,3,6,0.0822,0.038,6,2.117,0.35283333333333333,55.71052631578947,0.46228710462287104
MI1069,mikkuna,b,2020-07-27,Avenella flexuosa,0.25,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI1069,mikkuna,b,2020-07-27,Festuca ovina,0.25,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI1069,mikkuna,b,2020-07-27,Juncus trifidus,0.5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI1069,mikkuna,b,2020-07-27,Solidago virgaurea,0.5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI1069,mikkuna,b,2020-07-27,Lysimachia europaea,0.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI1069,mikkuna,b,2020-07-27,Luzula,0.25,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI949,mikkuna,b,2020-07-26,Empetrum nigrum,8,3,6,NA,3,45,0.0621,0.0294,45,2.141,0.04757777777777778,72.82312925170068,0.47342995169082125
MI949,mikkuna,b,2020-07-26,Vaccinium vitis-idaea,3,1,2,NA,3,6,0.1227,0.0565,6,2.93,0.48833333333333334,51.85840707964602,0.46047269763651183
MI949,mikkuna,b,2020-07-26,Carex bigelowii,0.5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI907,mikkuna,b,2020-07-26,Betula nana,3,24,24,NA,3,6,0.0911,0.0418,6,3.799,0.6331666666666667,90.88516746411484,0.45883644346871566
MI907,mikkuna,b,2020-07-26,Phyllodoce caerulea,6,5,9,NA,3,30,0.0486,0.0221,30,2.31,0.077,104.52488687782805,0.4547325102880659
MI907,mikkuna,b,2020-07-26,Salix herbacea,3,1,3,NA,3,6,0.0942,0.039,6,4.887,0.8144999999999999,125.30769230769229,0.41401273885350315
MI907,mikkuna,b,2020-07-26,Vaccinium myrtillus,4,5,11,NA,3,6,0.0668,0.0296,6,4.318,0.7196666666666666,145.87837837837836,0.44311377245508987
MI907,mikkuna,b,2020-07-27,Vaccinium vitis-idaea,2,1,3,NA,3,6,0.1106,0.0427,6,3.209,0.5348333333333334,75.15222482435597,0.3860759493670886
MI907,mikkuna,b,2020-07-26,Avenella flexuosa,0.25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI907,mikkuna,b,2020-07-26,Lysimachia europaea,0.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI583,mikkuna,b,2020-07-24,Betula nana,25,6,9,NA,3,6,0.055,0.0245,6,2.728,0.4546666666666667,111.34693877551021,0.4454545454545455
MI583,mikkuna,b,2020-07-24,Linnaea borealis,5,0.5,1,NA,3,9,0.041,0.0131,9,2.428,0.2697777777777778,185.34351145038167,0.3195121951219512
MI583,mikkuna,b,2020-07-24,Vaccinium myrtillus,10,6,11,NA,3,6,0.0512,0.0202,6,3.292,0.5486666666666666,162.97029702970298,0.39453124999999994
MI583,mikkuna,b,2020-07-24,Vaccinium uliginosum,4,6,11,NA,3,6,0.0755,0.032,6,4.021,0.6701666666666667,125.65625,0.423841059602649
MI583,mikkuna,b,2020-07-24,Pedicularis lapponica,3,3,5,NA,3,3,0.0716,0.0169,3,3.806,1.2686666666666666,225.207100591716,0.2360335195530726
MI19,mikkuna,b,2020-07-22,Empetrum nigrum,50,2,5,NA,3,45,0.0556,0.0274,42,1.966,0.04368888888888889,71.75182481751824,0.4928057553956835
MI19,mikkuna,b,2020-07-22,Vaccinium vitis-idaea,10,2,3,NA,3,3,0.0415,0.0175,3,1.4769999999999999,0.4923333333333333,84.39999999999999,0.42168674698795183
MI103,mikkuna,b,2020-07-22,Betula nana,18,17,33,NA,3,6,0.0689,0.0267,6,3.272,0.5453333333333333,122.54681647940073,0.3875181422351234
MI103,mikkuna,b,NA,Vaccinium myrtillus,0.5,1,1,NA,3,3,0.0458,NA,NA,NA,NA,NA,NA
MI103,mikkuna,b,2020-07-22,Vaccinium vitis-idaea,7,5,7,NA,3,3,0.0865,0.0359,3,2.172,0.7240000000000001,60.50139275766017,0.4150289017341041
MI103,mikkuna,b,2020-07-22,Avenella flexuosa,6,6,10,NA,3,9,0.0656,0.0206,9,2.268,0.252,110.09708737864077,0.31402439024390244
MI103,mikkuna,b,2020-07-22,Solidago virgaurea,6,4,7,NA,2,2,0.1351,0.0355,3,8.126000000000001,4.063000000000001,228.90140845070428,0.2627683197631384
MI103,mikkuna,b,2020-07-22,Carex canescens,1,3,7,NA,3,3,0.0347,0.0146,3,3.518,1.1726666666666665,240.958904109589,0.4207492795389049
MI343,mikkuna,b,2020-07-22,Andromeda polifolia,2,2,4,NA,3,9,0.0713,0.0292,9,2.104,0.23377777777777778,72.05479452054794,0.40953716690042075
MI343,mikkuna,b,2020-07-22,Betula nana,4,10,21,NA,3,6,0.0896,0.038,6,3.774,0.629,99.31578947368422,0.42410714285714285
MI343,mikkuna,b,2020-07-22,Bistorta vivipara,6,2,3,NA,3,3,0.1136,0.0291,3,4.561,1.5203333333333333,156.73539518900344,0.25616197183098594
MI343,mikkuna,b,2020-07-22,Rhodiola rosea,2,4,6,NA,3,3,0.0772,0.0062,3,1.468,0.48933333333333334,236.7741935483871,0.08031088082901554
MI343,mikkuna,b,2020-07-22,Equisetum scirpoides,0.25,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI422,mikkuna,b,2020-07-22,Carex vaginata,2,10,11,NA,3,3,0.1271,0.0357,3,8.798,2.9326666666666665,246.44257703081232,0.28088119590873334
MI422,mikkuna,b,2020-07-22,Avenella flexuosa,0.5,7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI422,mikkuna,b,2020-07-22,Saussurea alpina,7,6,7,NA,3,3,0.808,0.1142,3,28.342,9.447333333333333,248.1786339754816,0.14133663366336632
MI422,mikkuna,b,2020-07-22,Taraxacum,8,4,10,NA,3,3,0.6162,0.0958,3,27.076999999999998,9.025666666666666,282.6409185803758,0.15546900357026938
MI422,mikkuna,b,2020-07-22,Thalictrum alpinum,6,3,5,NA,3,3,0.0971,0.0242,3,5.426,1.8086666666666666,224.21487603305786,0.24922760041194642
MI422,mikkuna,b,2020-07-22,Geranium sylvaticum,4,8,10,NA,3,3,0.758,0.2107,3,43.358,14.452666666666666,205.78073089700996,0.2779683377308707
MI422,mikkuna,b,2020-07-22,Ranunculus acris,1,7,7,NA,3,3,0.34,0.0635,3,17.056,5.685333333333333,268.5984251968504,0.18676470588235294
MI422,mikkuna,b,2020-07-22,Eriophorum angustifolium,3,19,23,NA,3,3,0.6755,0.20199999999999999,10,25.163,8.387666666666666,124.56930693069307,0.29903774981495185
MI422,mikkuna,b,2020-07-22,Parnassia palustris,5,2,3,NA,3,3,0.0971,0.0144,3,4.795,1.5983333333333334,332.98611111111114,0.14830072090628216
MI422,mikkuna,b,2020-07-22,Calamagrostis phragmitoides,0.5,17,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI151,mikkuna,b,2020-07-23,Empetrum nigrum,10,4,6,NA,3,45,0.0599,0.0293,46,2.202,0.048933333333333336,75.15358361774744,0.48914858096828046
MI151,mikkuna,b,2020-07-23,Phyllodoce caerulea,1,5,5,NA,3,30,0.0545,0.0275,29,2.149,0.07163333333333334,78.14545454545454,0.5045871559633027
MI151,mikkuna,b,2020-07-23,Vaccinium myrtillus,9,3,6,NA,3,5,0.0219,0.0087,5,1.7810000000000001,0.3562,204.71264367816096,0.3972602739726027
MI235,mikkuna,b,2020-07-23,Salix herbacea,5,2,3,NA,3,3,0.0586,0.019,3,3.141,1.047,165.31578947368422,0.3242320819112628
MI235,mikkuna,b,2020-07-23,Vaccinium myrtillus,20,6,10,NA,3,3,0.0356,0.0128,3,2.502,0.834,195.46874999999997,0.35955056179775285
MI235,mikkuna,b,2020-07-23,Vaccinium uliginosum,45,5,7,NA,3,3,0.0594,0.0185,3,3.024,1.008,163.45945945945948,0.3114478114478114
MI235,mikkuna,b,2020-07-23,Vaccinium vitis-idaea,4,3,4,NA,3,6,0.0697,0.0272,6,2.234,0.37233333333333335,82.13235294117648,0.3902439024390244
MI235,mikkuna,b,2020-07-23,Anthoxanthum nipponicum,0.5,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI235,mikkuna,b,2020-07-23,Avenella flexuosa,0.5,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI235,mikkuna,b,2020-07-23,Antennaria dioica,15,2,3,NA,3,6,0.0559,0.0146,6,2.712,0.452,185.75342465753425,0.26118067978533094
MI235,mikkuna,b,2020-07-23,Bistorta vivipara,4,4,6,NA,3,3,0.2066,0.04,3,7.665,2.555,191.625,0.1936108422071636
MI235,mikkuna,b,2020-07-23,Cornus suecica,0.5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI235,mikkuna,b,2020-07-23,Hieracium alpinum,0.5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI235,mikkuna,b,2020-07-23,Solidago virgaurea,4,4,5,NA,3,3,0.1393,0.0266,3,8.343,2.781,313.6466165413534,0.19095477386934673
MI235,mikkuna,b,2020-07-23,Lysimachia europaea,1,1,1,NA,3,3,0.0345,0.0067,3,2.6310000000000002,0.8770000000000001,392.6865671641791,0.19420289855072462
MI235,mikkuna,b,2020-07-23,Viola biflora,7,2,3,NA,3,3,0.1135,0.0173,3,7.799,2.599666666666667,450.8092485549133,0.15242290748898676
MI235,mikkuna,b,2020-07-23,Euphrasia wettsteinii,0.5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI235,mikkuna,b,2020-07-23,Trollius europaeus,1,2,2,NA,3,3,0.3543,0.0712,3,18.311,6.103666666666666,257.1769662921348,0.200959638724245
MI475,mikkuna,b,2020-07-23,Vaccinium myrtillus,3,4,9,NA,2,4,0.0372,0.0134,4,2.742,0.6855,204.62686567164178,0.36021505376344093
MI475,mikkuna,b,2020-07-23,Vaccinium vitis-idaea,2,6,6,NA,3,3,0.0492,0.01,3,2.604,0.868,260.4,0.2032520325203252
MI475,mikkuna,b,2020-07-23,Cornus suecica,5,5,8,NA,3,3,0.0392,0.0097,3,2.785,0.9283333333333333,287.11340206185565,0.24744897959183676
MI475,mikkuna,b,2020-07-23,Nardus stricta,60,14,22,NA,3,6,0.0762,0.0309,6,2.438,0.4063333333333334,78.89967637540454,0.40551181102362205
MI475,mikkuna,b,2020-07-23,Rubus chamaemorus,1,6,6,NA,3,3,0.495,0.133,4,25.82,8.606666666666667,194.13533834586465,0.2686868686868687
MI259,mikkuna,b,2020-07-24,Vaccinium vitis-idaea,2,4,5,NA,3,6,0.1096,0.0312,6,4.111,0.6851666666666666,131.76282051282053,0.2846715328467153
MI259,mikkuna,b,2020-07-24,Carex vaginata,4,7,11,NA,2,2,0.0987,0.0355,2,5.834,2.917,164.33802816901408,0.3596757852077001
MI259,mikkuna,b,2020-07-24,Avenella flexuosa,8,8,16,NA,3,6,0.0482,0.0168,6,2.074,0.3456666666666666,123.45238095238095,0.34854771784232363
MI259,mikkuna,b,2020-07-24,Campanula rotundifolia,0.5,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI259,mikkuna,b,2020-07-24,Saussurea alpina,4,7,9,NA,3,3,0.3521,0.0655,3,13.134,4.378,200.51908396946564,0.1860266969610906
MI259,mikkuna,b,2020-07-24,Solidago virgaurea,6,4,8,NA,3,3,0.3621,0.0849,3,19.706000000000003,6.568666666666668,232.1083627797409,0.23446561723280865
MI259,mikkuna,b,2020-07-24,Viola biflora,3,3,4,NA,3,3,0.1178,0.0213,3,8.712,2.904,409.01408450704224,0.18081494057724956
MI259,mikkuna,b,2020-07-24,Euphrasia wettsteinii,0.5,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI259,mikkuna,b,2020-07-24,Pyrola rotundifolia,4,2,3,NA,3,3,0.1762,0.0534,3,10.634,3.5446666666666666,199.1385767790262,0.3030646992054484
MI259,mikkuna,b,2020-07-24,Salix lapponum,3,6,9,NA,3,3,0.4978,0.1586,4,20.869,6.956333333333333,131.58259773013873,0.3186018481317798
MI259,mikkuna,b,2020-07-24,Rumex acetosa,4,4,5,NA,3,3,0.1882,0.0231,3,8.809,2.9363333333333332,381.34199134199133,0.12274176408076513
MI511,mikkuna,b,2020-07-23,Betula nana,15,6,10,NA,3,6,0.1236,0.051,6,5.372,0.8953333333333333,105.33333333333334,0.41262135922330095
MI511,mikkuna,b,2020-07-23,Empetrum nigrum,25,5,7,NA,3,45,0.0612,0.0258,44,2.072,0.04604444444444444,80.31007751937985,0.4215686274509804
MI511,mikkuna,b,2020-07-23,Vaccinium myrtillus,5,5,10,NA,3,5,0.039,0.0172,5,2.654,0.5307999999999999,154.30232558139534,0.441025641025641
MI511,mikkuna,b,2020-07-23,Vaccinium vitis-idaea,1,4,4,NA,3,6,0.0738,0.0333,6,2.185,0.3641666666666667,65.61561561561561,0.45121951219512196
MI511,mikkuna,b,2020-07-23,Carex vaginata,0.25,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI511,mikkuna,b,2020-07-23,Avenella flexuosa,0.25,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI553,mikkuna,b,2020-07-23,Betula nana,11,10,10,NA,3,6,0.0984,0.0395,6,4.602,0.767,116.50632911392405,0.4014227642276423
MI553,mikkuna,b,2020-07-23,Empetrum nigrum,2,7,7,NA,3,45,0.0802,0.0342,49,2.338,0.05195555555555556,68.3625730994152,0.4264339152119701
MI553,mikkuna,b,2020-07-23,Vaccinium myrtillus,7,5,6,NA,3,6,0.061,0.0233,6,3.923,0.6538333333333334,168.36909871244634,0.3819672131147541
MI553,mikkuna,b,2020-07-23,Vaccinium vitis-idaea,0.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI553,mikkuna,b,2020-07-23,Juncus trifidus,1,8,11,NA,3,6,0.0301,0.0108,6,1.3880000000000001,0.23133333333333336,128.51851851851853,0.3588039867109635
MI679,mikkuna,b,2020-07-24,Empetrum nigrum,40,3,7,NA,3,45,0.0885,0.0433,43,2.71,0.06022222222222222,62.58660508083141,0.48926553672316386
MI679,mikkuna,b,2020-07-24,Salix herbacea,0.25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI679,mikkuna,b,2020-07-24,Vaccinium myrtillus,3,5,9,NA,3,6,0.0432,0.0153,6,3.076,0.5126666666666667,201.04575163398695,0.35416666666666663
MI679,mikkuna,b,2020-07-24,Vaccinium vitis-idaea,8,2,3,NA,3,6,0.0979,0.0479,6,2.446,0.4076666666666667,51.064718162839256,0.48927477017364657
MI679,mikkuna,b,2020-07-24,Avenella flexuosa,0.5,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI679,mikkuna,b,2020-07-24,Juncus trifidus,0.5,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI11216,mikkuna,b,2020-07-24,Empetrum nigrum,95,7,11,NA,3,45,0.0684,0.025,45,2.15,0.04777777777777777,85.99999999999999,0.3654970760233918
MI11216,mikkuna,b,2020-07-24,Juniperus communis,0.5,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI11216,mikkuna,b,2020-07-24,Vaccinium vitis-idaea,1,4,4,NA,3,5,0.0639,0.0433,5,2.201,0.44020000000000004,50.83140877598153,0.6776212832550861
MI11216,mikkuna,b,2020-07-24,Calamagrostis lapponica,0.5,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI11216,mikkuna,b,2020-07-24,Carex vaginata,2,7,9,NA,3,3,0.1392,0.0474,3,8.983,2.9943333333333335,189.51476793248946,0.34051724137931033
MI11214,mikkuna,b,2020-07-24,Betula nana,15,3,5,NA,3,6,0.0631,0.0261,6,3.019,0.5031666666666667,115.67049808429118,0.41362916006339145
MI11214,mikkuna,b,2020-07-24,Empetrum nigrum,30,3,5,NA,3,45,0.0567,0.0267,45,1.88,0.041777777777777775,70.41198501872658,0.47089947089947093
MI11214,mikkuna,b,2020-07-24,Vaccinium vitis-idaea,7,2,3,NA,3,6,0.0761,0.0379,6,2.323,0.38716666666666666,61.2928759894459,0.4980289093298292
MI799,mikkuna,b,2020-07-24,Salix herbacea,5,3,4,NA,3,6,0.1016,0.0381,6,5.186,0.8643333333333333,136.11548556430446,0.37500000000000006
MI799,mikkuna,b,2020-07-24,Vaccinium myrtillus,35,5,8,NA,3,6,0.0597,0.0253,6,3.878,0.6463333333333333,153.2806324110672,0.423785594639866
MI799,mikkuna,b,2020-07-24,Carex vaginata,0.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI799,mikkuna,b,2020-07-24,Avenella flexuosa,0.5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI799,mikkuna,b,2020-07-24,Antennaria dioica,3,1,1,NA,3,6,0.0372,0.0108,6,1.892,0.3153333333333333,175.18518518518516,0.2903225806451613
MI799,mikkuna,b,2020-07-24,Bistorta vivipara,3,1,5,NA,3,3,0.1296,0.0291,3,4.7620000000000005,1.5873333333333335,163.6426116838488,0.22453703703703706
MI799,mikkuna,b,2020-07-24,Hieracium alpinum,1,1,1,NA,3,3,0.1076,0.02,3,3.636,1.212,181.8,0.1858736059479554
MI799,mikkuna,b,2020-07-24,Solidago virgaurea,1,2,2,NA,3,3,0.0751,0.0195,3,4.292,1.4306666666666665,220.1025641025641,0.2596537949400799
MI799,mikkuna,b,2020-07-24,Lysimachia europaea,2,2,2,NA,3,6,0.0522,0.0136,6,3.966,0.661,291.61764705882354,0.26053639846743293
MI799,mikkuna,b,2020-07-24,Euphrasia wettsteinii,0.25,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI757,mikkuna,b,2020-07-24,Empetrum nigrum,85,8,10,NA,3,45,0.0684,0.028,45,2.025,0.045,72.32142857142857,0.4093567251461988
MI757,mikkuna,b,2020-07-24,Vaccinium uliginosum,25,6,9,NA,3,6,0.0994,0.0428,6,5.078,0.8463333333333334,118.64485981308412,0.4305835010060362
MI757,mikkuna,b,2020-07-24,Juncus trifidus,0.25,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI11225,mikkuna,b,2020-07-24,Phyllodoce caerulea,35,4,6,NA,3,30,0.0682,0.0317,29,2.884,0.09613333333333333,90.97791798107255,0.4648093841642229
MI11225,mikkuna,b,2020-07-24,Salix herbacea,20,3,6,NA,3,3,0.0677,0.0243,3,3.35,1.1166666666666667,137.86008230452677,0.35893648449039883
MI11225,mikkuna,b,2020-07-24,Vaccinium myrtillus,20,8,11,NA,3,6,0.0736,0.028,6,4.822,0.8036666666666666,172.21428571428572,0.3804347826086957
MI11225,mikkuna,b,2020-07-24,Avenella flexuosa,1,6,11,NA,3,6,0.0578,0.0184,6,2.313,0.3855,125.70652173913045,0.31833910034602075
MI11225,mikkuna,b,2020-07-24,Diphasiastrum alpinum,1,1,2,NA,3,45,0.0154,0.0068,45,0.792,0.0176,116.47058823529413,0.44155844155844154
MI11225,mikkuna,b,2020-07-24,Solidago virgaurea,0.5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI11225,mikkuna,b,2020-07-24,Lysimachia europaea,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI751,mikkuna,b,2020-07-24,Empetrum nigrum,12,4,7,NA,3,45,0.0498,0.0219,45,1.942,0.04315555555555555,88.67579908675799,0.43975903614457834
MI751,mikkuna,b,2020-07-24,Vaccinium myrtillus,45,9,12,NA,3,6,0.0583,0.0227,6,3.8609999999999998,0.6435,170.08810572687221,0.3893653516295026
MI751,mikkuna,b,2020-07-24,Avenella flexuosa,2,7,14,NA,3,6,0.0428,0.0118,6,1.453,0.24216666666666667,123.13559322033899,0.2757009345794393
MI747,mikkuna,b,2020-07-24,Eriophorum angustifolium,5,14,21,NA,3,3,0.2887,0.1076,8,8.993,2.997666666666667,83.57806691449814,0.3727052303429165
MI667,mikkuna,b,2020-07-25,Betula nana,65,12,19,NA,3,6,0.0583,0.0266,6,2.473,0.4121666666666666,92.96992481203007,0.4562607204116638
MI667,mikkuna,b,2020-07-25,Empetrum nigrum,60,6,10,NA,3,45,0.0857,0.0416,45,2.654,0.058977777777777775,63.79807692307693,0.485414235705951
MI667,mikkuna,b,2020-07-25,Vaccinium vitis-idaea,6,5,6,NA,3,6,0.0765,0.0355,6,2.412,0.40199999999999997,67.94366197183099,0.4640522875816993
MI547,mikkuna,b,2020-07-25,Empetrum nigrum,1,6,7,NA,3,45,0.0911,0.0451,43,2.828,0.06284444444444444,62.70509977827051,0.4950603732162459
MI547,mikkuna,b,2020-07-24,Vaccinium myrtillus,16,NA,NA,NA,3,6,0.0606,0.0242,6,3.829,0.6381666666666667,158.22314049586777,0.39933993399339934
MI547,mikkuna,b,2020-07-24,Vaccinium vitis-idaea,2,3,7,NA,3,6,0.0927,0.0353,6,2.898,0.48300000000000004,82.09631728045326,0.38079827400215743
MI547,mikkuna,b,2020-07-24,Avenella flexuosa,0.5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI547,mikkuna,b,2020-07-24,Solidago virgaurea,2,4,4,NA,3,3,0.1703,0.0436,3,9.315999999999999,3.105333333333333,213.66972477064218,0.2560187903699354
MI247,mikkuna,b,2020-07-25,Betula nana,10,13,13,NA,3,6,0.0751,0.0332,6,3.847,0.6411666666666667,115.87349397590361,0.4420772303595206
MI247,mikkuna,b,2020-07-25,Empetrum nigrum,25,5,7,NA,3,45,0.0629,0.0254,45,2.302,0.05115555555555556,90.62992125984252,0.40381558028616854
MI247,mikkuna,b,2020-07-25,Linnaea borealis,5,2,5,NA,3,6,0.0267,0.009,6,1.549,0.25816666666666666,172.11111111111111,0.3370786516853932
MI247,mikkuna,b,2020-07-25,Vaccinium myrtillus,3,6,8,NA,3,6,0.0236,0.0111,6,1.986,0.331,178.9189189189189,0.4703389830508475
MI247,mikkuna,b,2020-07-25,Vaccinium vitis-idaea,3,5,5,NA,3,6,0.094,0.0434,6,2.994,0.49900000000000005,68.98617511520737,0.46170212765957447
MI247,mikkuna,b,2020-07-25,Anthoxanthum nipponicum,0.5,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI247,mikkuna,b,2020-07-25,Carex bigelowii,13,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI247,mikkuna,b,2020-07-25,Carex vaginata,0.25,5,6,NA,2,2,0.0847,0.029,2,4.227,2.1135,145.75862068965517,0.3423848878394333
MI247,mikkuna,b,2020-07-25,Juncus trifidus,10,9,10,NA,3,6,0.0268,0.0091,6,1.244,0.20733333333333334,136.7032967032967,0.33955223880597013
MI247,mikkuna,b,2020-07-25,Huperzia selago,10,9,9,NA,3,45,0.0275,0.0129,45,1.698,0.037733333333333334,131.62790697674419,0.4690909090909091
MI247,mikkuna,b,2020-07-25,Bistorta vivipara,0.5,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI247,mikkuna,b,2020-07-25,Hieracium alpinum,3,5,6,NA,3,3,0.2058,0.0391,3,7.5,2.5,191.8158567774936,0.18999028182701652
MI247,mikkuna,b,2020-07-25,Pedicularis lapponica,0.25,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI247,mikkuna,b,2020-07-25,Thalictrum alpinum,1,5,5,NA,3,3,0.0678,0.0224,3,3.303,1.101,147.45535714285714,0.3303834808259587
MI247,mikkuna,b,2020-07-25,Viola biflora,5,3,6,NA,3,3,0.0989,0.0208,3,8.15,2.716666666666667,391.8269230769231,0.21031344792719917
MI367,mikkuna,b,2020-07-25,Harrimanella hypnoides,0.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI367,mikkuna,b,2020-07-25,Salix polaris,5,1,1,NA,3,6,0.0987,0.039,6,5.343,0.8905,137,0.3951367781155015
MI367,mikkuna,b,2020-07-25,Vaccinium vitis-idaea,3,1,3,NA,3,6,0.0787,0.0367,6,2.257,0.3761666666666667,61.498637602179834,0.4663278271918679
MI367,mikkuna,b,2020-07-25,Carex bigelowii,5,7,9,NA,2,2,0.0406,0.0135,2,2.685,1.3425,198.88888888888889,0.332512315270936
MI367,mikkuna,b,2020-07-25,Carex vaginata,1,5,7,NA,3,3,0.0877,0.0306,3,5.313000000000001,1.7710000000000001,173.62745098039218,0.34891676168757124
MI367,mikkuna,b,2020-07-25,Avenella flexuosa,7,6,7,NA,2,4,0.0559,0.0183,4,1.883,0.47075,102.89617486338798,0.3273703041144902
MI367,mikkuna,b,2020-07-25,Festuca ovina,0.5,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI367,mikkuna,b,2020-07-25,Selaginella selaginoides,1,1,2,NA,3,45,0.0081,0.0024,41,0.78,0.017333333333333333,325.00000000000006,0.2962962962962963
MI367,mikkuna,b,2020-07-25,Bistorta vivipara,1,1,2,NA,3,3,0.1696,0.0383,3,5.6419999999999995,1.8806666666666665,147.3107049608355,0.2258254716981132
MI367,mikkuna,b,2020-07-25,Sibbaldia procumbens,0.25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI367,mikkuna,b,2020-07-25,Thalictrum alpinum,8,3,5,NA,3,3,0.1158,0.0315,3,5.867,1.9556666666666667,186.25396825396825,0.27202072538860106
MI367,mikkuna,b,2020-07-25,Veronica alpina,0.25,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI367,mikkuna,b,2020-07-25,Viola biflora,5,1,2,NA,3,3,0.0764,0.0147,3,5.617,1.8723333333333334,382.108843537415,0.19240837696335078
MI367,mikkuna,b,2020-07-25,Luzula sudetica,0.5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI367,mikkuna,b,2020-07-25,Potentilla crantzii,2,1,2,NA,3,3,0.0736,0.0299,3,4.0329999999999995,1.3443333333333332,134.8829431438127,0.40625
MI367,mikkuna,b,2020-07-25,Erigeron uniflorus,2,1,2,NA,3,3,0.0631,0.0128,3,2.489,0.8296666666666667,194.45312499999997,0.20285261489698891
MI367,mikkuna,b,2020-07-25,Equisetum arvense,0.5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI367,mikkuna,b,2020-07-25,Calamagrostis,0.25,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI529,mikkuna,b,2020-07-25,Harrimanella hypnoides,2,0.5,0.5,NA,3,60,0.0057,0.0045,60,0.487,0.008116666666666666,108.22222222222223,0.7894736842105262
MI529,mikkuna,b,2020-07-25,Salix herbacea,10,1,2,NA,3,6,0.0778,0.0312,6,3.673,0.6121666666666666,117.72435897435898,0.40102827763496146
MI529,mikkuna,b,2020-07-25,Anthoxanthum nipponicum,1,4,12,NA,3,3,0.0546,0.0164,3,4.078,1.3593333333333335,248.65853658536585,0.30036630036630035
MI529,mikkuna,b,2020-07-25,Calamagrostis lapponica,0.25,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI529,mikkuna,b,2020-07-25,Carex vaginata,3,3,4,NA,3,3,0.0524,0.0161,3,4.136,1.3786666666666667,256.8944099378882,0.30725190839694655
MI529,mikkuna,b,2020-07-25,Avenella flexuosa,0.5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
